id,a,b,c,t,distance
3496,-6.024679756,-2.239832109,7.237806414,0,9.679847918
3497,-2.783075025,-4.072755465,-2.223944311,0,5.410986229
3498,-3.106315319,-5.74148696,8.32502879,1,10.57922359
3499,16.5948735,12.52693985,4.132383768,1,21.19883591
3500,-5.379204088,-4.461077474,5.744495119,0,9.046340311
3501,17.5238137,-19.56295488,-0.835148761,1,26.27719018
3502,1.1122602,6.33133639,3.566948632,0,7.351602939
3503,-3.405274489,-9.150221784,0.243224216,0,9.766350959
3504,18.72849758,-15.28812431,-10.38355461,1,26.31162429
3505,-9.090420605,0.494226653,-0.575262795,0,9.122002743
3506,5.663814721,-12.47141903,14.70659767,1,20.09724122
3507,6.798075604,-0.843132649,0.819905225,0,6.899054222
3508,-2.629353559,-2.245700137,1.593581766,0,3.80738389
3509,18.77112194,-8.632812424,-14.68169261,1,25.34625351
3510,-7.51139995,-6.632912175,10.67665039,1,14.64266085
3511,4.364757988,14.83886805,13.34149292,1,20.42641796
3512,-17.23009775,11.98155839,-20.42870055,1,29.2876393
3513,-2.331688031,-2.065789415,-10.886692,0,11.3236177
3514,-5.375280581,1.404820976,9.667465668,1,11.15020429
3515,-3.052764157,-4.811467789,-8.944481465,0,10.60534488
3516,9.635592285,19.97793035,1.749820092,1,22.24913953
3517,-8.700452047,-3.683028254,-0.726716884,0,9.475794445
3518,13.57887358,-1.820467272,9.037732747,1,16.41281578
3519,2.143982267,1.639982072,9.002509919,0,9.398477856
3520,-1.959501982,-3.917141815,0.593794161,0,4.419981846
3521,-7.443151448,-4.507234552,-1.893481956,0,8.905107563
3522,19.50624349,10.7798503,8.921052192,1,24.00591343
3523,-7.778591431,-17.33300113,5.073086253,1,19.66406919
3524,0.02943906,-6.649963482,5.340409809,0,8.528942366
3525,8.677476909,-17.81474992,21.16037039,1,28.99008787
3526,-1.622441971,-4.344050081,1.931193661,0,5.023205949
3527,-12.52989482,-15.45631444,13.19452132,1,23.87449085
3528,-1.630922299,9.415163641,-3.291004484,1,10.10623196
3529,3.879641898,-3.961707071,7.765279358,0,9.541818888
3530,-20.13317764,-2.341354811,13.00787165,1,24.08384332
3531,-5.3063877,-5.058931285,-8.649060828,1,11.33828864
3532,-3.495295818,-6.29574752,-6.851144269,0,9.939401767
3533,6.006366168,9.495867704,6.916880909,1,13.19436166
3534,3.219457195,-0.384446268,-18.6466813,1,18.92647423
3535,6.87480089,-3.57288548,-2.262567267,0,8.071406852
3536,9.173690268,4.507577024,-2.720170159,1,10.57705864
3537,9.059292505,-17.38695474,-17.12847148,1,26.03385317
3538,11.05157448,21.16660476,-11.4260985,1,26.47108201
3539,14.38653165,21.12035165,-10.33900178,1,27.56694588
3540,-16.72936778,14.4071538,-9.375142475,1,23.98606102
3541,-0.523972609,-3.946041678,2.714333624,0,4.818028564
3542,0.457303297,-1.831754461,2.042509526,0,2.781419759
3543,8.709025995,-9.082718618,-12.77643193,1,17.93265524
3544,-3.797756217,-5.471493974,0.720895351,0,6.699245383
3545,-6.870761164,2.755728768,4.495428226,0,8.660847242
3546,-16.06814464,13.82838212,4.409227669,1,21.65296083
3547,12.62537121,-0.02513346,18.42070154,1,22.33210414
3548,3.283568186,4.440987065,-5.861450875,0,8.053619839
3549,10.09741051,-4.199470053,13.43696556,1,17.32470176
3550,17.37710292,-11.91781672,19.35023076,1,28.60820672
3551,-19.13303611,18.44290318,-12.67568614,1,29.44294088
3552,5.394936671,9.989198103,12.64017046,1,16.99009505
3553,-10.19537012,21.73070896,5.628484226,1,24.65459629
3554,-9.886630049,-4.507613423,-4.028414263,1,11.58844916
3555,4.936380887,4.431021088,2.566887654,0,7.112715119
3556,-4.300657738,1.710145877,-0.343631707,0,4.64094157
3557,4.913626986,-1.281899681,-5.12423313,0,7.214205578
3558,-1.680829089,11.38801566,2.193946311,1,11.7185958
3559,-18.84773098,1.874430659,-8.829247403,1,20.89751332
3560,-11.167669,-3.54337768,7.311275744,1,13.81039859
3561,4.601042028,18.43449682,-1.840704588,1,19.08896158
3562,-6.887673667,-3.985719723,-6.269527768,0,10.13079408
3563,3.306816163,-1.458227564,5.39259003,0,6.491647557
3564,4.47858572,5.347120036,5.018720874,0,8.592844811
3565,5.934174951,-2.994247972,-9.276613637,1,11.41207754
3566,-15.60504493,-21.70403575,14.60748225,1,30.46245448
3567,13.01687643,-11.26888331,-17.04521625,1,24.22738533
3568,5.445930125,-4.821776237,-0.004074972,0,7.273767773
3569,0.432827123,3.86693341,-7.388887606,0,8.350818725
3570,1.261463769,-0.015592575,7.830507339,0,7.931480263
3571,-5.943227881,2.687695799,0.72203072,0,6.562544835
3572,-0.695477364,-5.979885972,-2.685483144,0,6.592006122
3573,-4.858966487,-9.19723408,5.759223308,1,11.88979912
3574,-12.47786595,-19.21643126,-10.78221319,1,25.32241083
3575,6.965896346,8.092616871,-3.061155825,1,11.10787265
3576,3.078970196,6.716249291,-0.652471031,0,7.417127507
3577,-10.44176971,9.344027026,-11.51611633,1,18.13731874
3578,0.834024847,19.43372597,-7.569097175,1,20.87238689
3579,-3.208425189,-5.850997992,6.227409704,0,9.127365519
3580,-3.822942913,-2.084086298,5.701771354,0,7.174155336
3581,-4.913994643,-3.276399389,9.412089762,0,11.11168619
3582,-17.91562638,0.99006624,15.68449729,1,23.83177196
3583,5.371097803,-2.373670484,-6.143332373,0,8.498443141
3584,3.816387063,4.120569081,1.622938755,0,5.846180802
3585,-0.670516845,8.701320646,-6.046963988,0,10.61736066
3586,-19.41015254,6.472094014,-17.14978612,1,26.69751274
3587,-2.354250395,-1.057077055,8.645585377,0,9.022530318
3588,2.318810319,6.947050367,-4.903059783,0,8.813534214
3589,-4.15193749,1.015535865,-8.221040506,0,9.265819177
3590,-2.548852412,-9.335465062,5.523402535,0,11.14251014
3591,-19.03371455,1.015088011,-14.28905165,1,23.82204211
3592,6.073636909,7.413335909,3.864039006,0,10.33331564
3593,4.05796045,-4.362260179,-8.371898239,0,10.27545799
3594,-16.94458866,-6.738412867,-2.959489213,1,18.47386991
3595,-1.984654792,-8.314350703,-2.71294872,0,8.968130966
3596,17.21582773,-17.87960948,19.55455153,1,31.59819054
3597,8.927660489,2.240606839,0.549515135,0,9.22092228
3598,12.19466596,19.1672297,-18.83091803,1,29.50755913
3599,2.978916224,7.049034643,7.505697957,0,10.719064
3600,12.37118248,-2.764921885,-5.767277238,1,13.92668071
3601,2.772562906,8.972535737,-2.805266039,0,9.801174428
3602,-1.479568938,7.430685189,-2.991109067,0,8.145608637
3603,-0.36075643,3.872709963,-7.349303986,0,8.315064445
3604,0.572109218,-13.96661598,-16.80799705,1,21.86097975
3605,-5.106737532,-5.194320573,-4.00605606,0,8.313135365
3606,-7.91758887,2.564676056,1.258192887,0,8.417174474
3607,-3.72804037,-1.24860053,10.90717381,1,11.59412475
3608,-10.70731021,7.856604044,20.58154954,1,24.49434425
3609,3.526361436,-5.877797144,-1.007847909,0,6.928165821
3610,-3.8887249,5.445452044,6.043012744,0,9.016270423
3611,0.311592625,-11.41145536,-0.982507008,0,11.45791095
3612,-20.37409863,15.5202624,-9.001331518,1,27.14786196
3613,-6.472637834,-5.07298145,-4.321869925,0,9.29024978
3614,1.653970007,1.138451253,11.32094964,1,11.49763405
3615,-21.59306951,-10.33954817,8.784244666,1,25.50156586
3616,18.12022329,-12.91351282,-19.99199785,1,29.91289493
3617,5.876606846,2.888262032,-6.986764108,0,9.575564646
3618,-3.884160372,5.345409215,-7.427290411,0,9.941063541
3619,4.513046569,6.436418707,-5.416670942,0,9.546486223
3620,2.888765047,-6.015057317,4.211370456,0,7.890596881
3621,-2.954367754,-14.89179966,9.722581676,1,18.02838263
3622,7.863010844,4.098186272,-0.537568565,0,8.883189191
3623,-12.74264423,1.877464795,2.008604274,1,13.03588689
3624,-0.262859983,12.45126719,16.89785917,1,20.99144574
3625,1.164292139,-3.86858741,8.203860459,0,9.144663534
3626,-2.124447335,19.56859474,-14.6965923,1,24.56487334
3627,6.462458083,1.95302914,-0.125227999,0,6.752286231
3628,5.490362424,-1.549449904,-21.09300658,1,21.85085356
3629,11.79829886,9.218504957,-2.810486526,1,15.2341565
3630,13.48695722,-14.92175442,-0.511501562,1,20.1200995
3631,-0.595756808,4.30145843,4.768528835,0,6.449522312
3632,-4.825215446,2.424568197,7.839943658,0,9.519766363
3633,-4.640798363,2.93350811,-6.770657061,0,8.716896025
3634,7.84083345,-5.544349741,13.81136422,1,16.82177948
3635,8.421377204,-0.173477856,-3.235959015,0,9.023365188
3636,4.322966413,-14.64397291,-13.487993,1,20.37301981
3637,4.952119774,21.41722575,8.958145602,1,23.73751086
3638,-4.987738319,18.1568571,-20.81094194,1,28.0650013
3639,-3.891603229,-2.206393227,-2.98009971,0,5.375289857
3640,-6.01852454,-0.68582296,-18.86439061,1,19.81308214
3641,-18.4936329,19.12886789,3.758731041,1,26.87110165
3642,-1.051398218,-5.495161704,19.35124233,1,20.14380352
3643,-3.952278729,-1.697650025,5.394095902,0,6.899187877
3644,2.312424918,-6.961822383,7.291308713,0,10.34299099
3645,-0.494900214,-1.489367671,8.31210792,0,8.458976319
3646,0.827647756,12.10017091,-5.221555527,1,13.20468777
3647,-8.161326099,4.266959392,-12.10357335,1,15.20890114
3648,-9.490604853,20.91159728,21.26880816,1,31.30061792
3649,-2.634553731,-0.81793709,-8.739231092,0,9.164281452
3650,-10.77468562,6.28567718,12.54489518,1,17.69118376
3651,13.59664669,-19.14505763,-0.890315738,1,23.49882327
3652,0.467528984,-4.404421226,-4.518262516,0,6.327100904
3653,-11.38112506,11.75832404,18.16132896,1,24.44630978
3654,-3.669190635,3.28273653,-3.796965479,0,6.217416335
3655,-4.103596562,7.267492563,-1.830672892,0,8.544431879
3656,2.706038204,16.90784875,9.463396827,1,19.56409649
3657,20.83304398,7.606058354,9.041004875,1,23.95010677
3658,-5.524222115,-1.502374341,5.038601331,0,7.626379352
3659,-1.724085438,-1.080594155,-6.861697719,0,7.157028008
3660,-2.648388495,-2.284272735,4.884658408,0,6.007641078
3661,-2.635684931,9.072825798,2.609341048,0,9.801615363
3662,7.198118653,13.78045346,19.6012744,1,25.01846853
3663,16.69623632,-12.31553327,-16.84053356,1,26.72153135
3664,9.626328543,2.026496802,-13.69268432,1,16.86008584
3665,-0.711618638,2.470172259,-11.61043464,0,11.89160816
3666,-5.467372088,-9.292750773,-1.795578476,0,10.93030084
3667,5.987121928,6.264754525,-5.25242847,1,10.13315267
3668,4.17538233,-2.787877474,2.507492738,0,5.611915738
3669,6.87705046,-8.938504981,-15.46929389,1,19.14392195
3670,-19.45707366,3.321752919,1.425995018,1,19.79002829
3671,-3.969573343,-14.62854955,14.02877134,1,20.65329028
3672,-3.715167657,-10.22971556,1.091205079,0,10.93801991
3673,5.670766101,5.375140761,-1.694674125,0,7.995101422
3674,8.864844833,4.95663535,0.678683133,0,10.17911188
3675,-4.02451562,0.843298579,2.424678339,0,4.773567169
3676,6.449660857,-2.280359396,-2.428525721,0,7.259194261
3677,-0.681674464,-1.019114694,1.670384377,0,2.072066312
3678,-3.850186629,-7.000747228,-13.58245432,1,15.75809202
3679,2.962103613,2.517386373,8.369085668,0,9.227832188
3680,10.69358346,19.89094344,3.127682896,1,22.79878852
3681,-0.786855496,7.783360261,-1.835306804,0,8.035433379
3682,14.2747794,4.656836102,-3.586862156,1,15.43764974
3683,15.24948394,12.99187502,10.10044617,1,22.43556529
3684,9.664514525,3.339531568,2.911113887,1,10.63155192
3685,-1.703732182,5.377128319,1.130575345,0,5.752774367
3686,20.16977298,-13.00966004,1.77876747,1,24.06730168
3687,7.722437406,0.033894324,5.195866168,0,9.307750188
3688,-20.65795125,9.096259452,-16.56862322,1,28.00021717
3689,17.57776618,-2.534985498,11.03587841,1,20.90919959
3690,-5.230888464,9.377256591,-5.049738372,1,11.86570659
3691,1.400255635,-3.713721726,11.39032925,1,12.06200834
3692,-2.107183359,14.3701899,1.778532733,1,14.63235313
3693,-6.017221711,-3.165016067,-0.431691728,0,6.81253562
3694,1.490688292,-9.461474216,7.096152942,1,11.92044599
3695,-13.24496865,19.74968387,15.83246118,1,28.56826972
3696,8.726143231,-1.242411957,-2.436304531,0,9.144656524
3697,1.561495387,-7.502923418,4.362400621,0,8.818314286
3698,7.282617354,-1.987385726,-2.631992954,0,7.994598456
3699,13.09021447,7.668942537,-13.15376334,1,20.07953895
3700,0.222764326,-2.922318587,8.884012851,0,9.354958803
3701,-0.329919336,8.430637641,-1.981089884,0,8.666557271
3702,-0.608307758,0.349990588,3.169478828,0,3.246248262
3703,-10.46848923,3.742056924,7.728252808,1,13.53950325
3704,-6.388310997,-0.630995988,-9.840018471,0,11.74881427
3705,1.076285392,-4.475211274,-2.40079142,0,5.19131059
3706,-4.210963586,-4.25554922,3.764758205,0,7.072150863
3707,7.20149398,-4.808397787,-2.715307652,0,9.0749711
3708,-0.604721664,-16.04850987,-8.682624686,1,18.25673379
3709,5.065048658,-1.003549305,-9.695554374,0,10.98478965
3710,-6.207646673,-2.699905612,6.511459574,0,9.392735135
3711,0.94788476,-3.12807655,3.927148278,0,5.109387636
3712,2.99597914,1.188531858,1.460479969,0,3.538573261
3713,6.55816149,1.877377224,5.487414786,0,8.754755759
3714,-0.005444286,-4.312368032,6.916822997,0,8.151011474
3715,-0.615829302,-14.16238327,21.43190303,1,25.69589097
3716,-1.044195741,-2.773695989,-1.90893827,0,3.52530559
3717,-17.03872387,12.39929774,5.321480444,1,21.73427822
3718,-3.174897211,1.720827101,4.203694034,0,5.541864464
3719,9.899720084,-1.258696147,1.548725132,0,10.09887733
3720,7.900208698,7.282199316,-8.24450328,1,13.54310004
3721,3.851730193,-9.296469058,-1.718298685,0,10.2084628
3722,-20.60607426,16.03013316,16.81144898,1,31.05157455
3723,-14.75149298,-2.763436098,13.41041182,1,20.12665569
3724,2.645866855,-0.396544157,2.3578794,0,3.566153943
3725,1.514647145,1.974421336,10.21113426,1,10.50998375
3726,5.943214449,-0.239593153,3.10164511,0,6.708159602
3727,-21.96959253,-3.50692503,0.703124935,1,22.25883878
3728,2.456027563,-4.610803515,5.409971488,0,7.520596515
3729,-9.407000346,21.6797251,9.092692989,1,25.32151658
3730,-5.618808351,-6.868512786,2.230222141,0,9.149938032
3731,14.33280806,14.26872505,-0.222167362,1,20.22560901
3732,-8.253586237,3.897383371,-6.270627571,1,11.07393575
3733,18.12501243,-15.34343308,4.771759997,1,24.22202939
3734,-1.527831823,-19.30817115,-8.520496651,1,21.15983475
3735,3.91695499,-6.554377431,-4.063315579,0,8.649447
3736,-18.43419717,-7.290372306,-5.232868756,1,20.50248933
3737,18.29566273,9.408697121,-20.15443388,1,28.80027884
3738,5.557757932,3.077877671,7.426587723,0,9.773239453
3739,3.14194621,-2.368463324,-3.480450996,0,5.253092769
3740,-1.575221967,-3.616109765,-7.241302432,0,8.245849561
3741,-1.571872878,-1.791320389,0.088231693,0,2.3848266
3742,18.27170381,-9.131630012,0.537894198,1,20.43357916
3743,6.539418239,-3.381630178,5.551980877,0,9.220840809
3744,-13.82074215,-13.20397452,-4.159521901,1,19.56168396
3745,-17.60766125,20.71034798,-1.432460571,1,27.22131869
3746,-7.973141198,-9.114865122,-2.83853448,1,12.43820826
3747,-5.985273151,-4.949730534,-3.983793412,0,8.72891385
3748,-10.77407951,10.03926982,-10.62999853,1,18.16217489
3749,8.061224317,-1.213819757,-6.804830388,0,10.61896476
3750,10.30008204,4.026871179,-0.697780258,1,11.08125799
3751,7.254203799,1.662947639,-5.669643431,0,9.35594593
3752,19.75683529,17.21701329,-3.755483098,1,26.47379347
3753,-11.01582232,5.227261316,-14.80137445,1,19.17689463
3754,-1.085695461,-3.521771549,-1.201746645,0,3.876313258
3755,-1.015877206,5.407108019,14.86174411,1,15.84740552
3756,14.84486074,-16.12921261,-4.199306827,1,22.31939891
3757,4.023734657,4.301661812,4.895286234,0,7.658887794
3758,4.624820885,-0.223974951,1.537630352,0,4.87887693
3759,-15.20106491,18.39600201,4.779511413,1,24.33780996
3760,2.377525742,-5.287090552,2.219567806,0,6.207450073
3761,8.861040553,-1.797596476,-2.059257453,0,9.273075759
3762,10.11693339,-1.23642604,18.26601236,1,20.91717711
3763,-5.055205776,3.864667691,14.29923088,1,15.65115861
3764,6.839283389,-0.825226399,-1.335596532,0,7.017165665
3765,-7.691294993,3.38466566,15.26224563,1,17.42263247
3766,-14.26111935,17.29143206,-16.94789797,1,28.09990023
3767,10.24478204,-18.48734093,16.91014956,1,27.06825617
3768,1.546273883,4.478339446,-1.455191893,0,4.956215346
3769,-4.059589157,8.000329407,-1.563443482,0,9.106584995
3770,-3.500367088,8.789138999,0.198225855,0,9.462601523
3771,3.925274319,-3.242270638,3.87978819,0,6.401004121
3772,-2.972960973,7.248310687,5.061925765,0,9.327357462
3773,-2.89432225,13.90695762,-12.75347701,1,19.09009553
3774,-2.994157821,8.329463145,3.145461774,0,9.393554551
3775,2.615092819,-4.422966555,-6.107970602,0,7.981769759
3776,1.171127488,-2.320928179,9.021171236,0,9.388278739
3777,-2.67019781,3.17103387,0.7216087,0,4.207865405
3778,7.811852267,1.057481433,-2.982264044,0,8.428356996
3779,17.87133194,-11.59945426,14.26364214,1,25.63948774
3780,5.657250717,-21.5923445,8.015345566,1,23.71665219
3781,13.39275138,10.40053896,18.37160329,1,25.00105613
3782,-0.77469099,1.48033697,-1.541460486,0,2.27324528
3783,-5.541015911,1.899922928,2.167680893,0,6.245911055
3784,11.97801736,-8.307129658,-10.72068279,1,18.09459429
3785,11.21629377,17.71008954,-16.10352807,1,26.4343741
3786,0.555079598,-1.886846502,-9.051257176,0,9.262481285
3787,-5.606504717,3.312808743,-7.21101757,0,9.716294114
3788,-17.91720023,-10.23392527,-0.452682748,1,20.63890046
3789,19.36552039,-18.3213543,13.3532861,1,29.81619783
3790,12.47671032,-14.55638807,7.597424783,1,20.62225976
3791,-2.000317509,5.242686334,-7.135804847,0,9.077815869
3792,-0.457798938,2.133221243,-2.150773246,0,3.063664194
3793,6.705335486,-0.765146477,4.623754018,0,8.180835796
3794,-2.357553836,2.491475012,-1.090814522,0,3.599358852
3795,-1.146045377,1.270917451,-3.069740511,0,3.514535244
3796,2.831890415,8.502660572,-6.788227541,1,11.24254745
3797,1.619580798,6.685077047,6.833406485,0,9.695810501
3798,-7.144257706,4.269693189,-0.513129195,0,8.338704916
3799,6.422028122,-6.767351454,-2.992239104,0,9.797601021
3800,-5.285970092,0.402679028,1.295574261,0,5.457301795
3801,6.004454601,-3.685187746,0.093065082,0,7.045760774
3802,3.386472288,-0.717908121,2.00026246,0,3.998079106
3803,-20.46427128,15.93227103,-8.647142919,1,27.33855775
3804,2.9852394,4.203126926,-2.024214055,0,5.538535255
3805,-6.223350179,0.548325573,-4.117000602,0,7.482007909
3806,1.583297614,8.275161718,11.7533649,1,14.46121431
3807,8.276694191,-0.417404883,5.177495177,0,9.77160938
3808,4.783752216,15.70776566,19.04940624,1,25.14951422
3809,3.792689565,0.136493817,-10.18423102,0,10.86838011
3810,2.369386266,-20.23710807,21.93766727,1,29.9402034
3811,7.051590095,-6.439850845,10.77422241,1,14.39723829
3812,8.974637693,-1.751925587,2.332111577,0,9.43674252
3813,-1.798763545,-3.816987167,2.842229174,0,5.087554226
3814,-5.550601304,20.14356666,6.460913358,1,21.87043333
3815,-18.93095741,1.287784152,17.85939692,1,26.05758229
3816,3.274263656,-4.800469117,2.331554852,0,6.261106473
3817,6.152472145,-0.534264489,0.23460188,0,6.180080103
3818,-18.34158534,-14.09864303,-9.778723155,1,25.11590959
3819,-20.84376651,-19.08423274,19.7567383,1,34.48186842
3820,-1.93585269,-2.102481621,7.194766373,0,7.741615966
3821,-3.171657602,-3.039668431,-10.98435696,0,11.83026178
3822,7.353368678,-4.876406098,4.463653282,0,9.88815291
3823,10.86889351,5.032976046,21.58273098,1,24.68355668
3824,0.99675591,-0.397004845,-6.527151736,0,6.614744514
3825,-5.792763573,-5.152644367,-12.71365404,1,14.89103263
3826,-6.163333288,5.23335167,20.57948733,1,22.11085584
3827,-18.40750985,-17.54773563,-10.40071317,1,27.47606739
3828,0.891735351,9.41800122,1.480307071,0,9.575241404
3829,-0.745922561,-21.48613744,-6.95161065,1,22.59503028
3830,-6.952154465,1.812206586,-0.122198664,0,7.18550464
3831,-13.89223943,18.09528876,-0.881263118,1,22.83003321
3832,3.703473985,-3.799618122,3.278111054,0,6.236892617
3833,18.64119598,-21.22475955,-9.198788754,1,29.70862366
3834,3.403030138,-7.086754583,5.822849504,0,9.783060921
3835,-9.810242321,11.5668093,-3.094864964,1,15.47934498
3836,-8.891595663,-3.795385213,0.820075274,0,9.702471118
3837,-0.498912742,4.24065004,-11.0597307,0,11.8553646
3838,11.56521429,-14.47591512,-4.972257835,1,19.18409883
3839,-7.25916288,-2.933854234,-0.636250281,0,7.855428747
3840,-5.426653229,-7.425893056,-0.920703866,0,9.243384042
3841,1.624301423,-0.762944119,-5.245735757,0,5.5442026
3842,7.653511374,5.486202913,1.026035319,0,9.472455185
3843,-1.049085054,3.846499459,6.159521516,0,7.337291247
3844,-4.640835279,-6.774828716,3.600463267,0,8.966548498
3845,10.26219709,7.017519995,-17.81625328,1,21.72503526
3846,7.195219516,4.599811139,3.639596608,0,9.283108847
3847,-19.5293267,-1.307722843,-6.273950668,1,20.55400684
3848,-5.066886094,-8.279944371,-1.544612861,0,9.829376499
3849,-11.5957319,-3.380946822,5.238905753,1,13.16578647
3850,-10.91272411,1.839506803,3.644735789,0,11.65141329
3851,-2.828671936,19.58960158,-5.332251275,1,20.49845796
3852,14.98316385,9.758288677,-11.56417598,1,21.29435519
3853,-14.82113699,-19.43710267,-7.048324441,1,25.43906326
3854,3.84430098,4.103998864,1.04111066,0,5.718860735
3855,-3.118959712,11.9853387,-7.06932825,1,14.26014219
3856,16.79829045,-19.81336826,-1.451741484,1,26.016527
3857,-11.97506939,1.458637588,18.71076815,1,22.26258644
3858,-1.778473009,-9.147044185,1.75023494,0,9.48128187
3859,17.39202914,17.75361031,1.892333616,1,24.92497309
3860,-3.770148472,2.478248653,8.11575097,0,9.285534433
3861,4.071485373,8.136570375,10.63281241,1,13.99419416
3862,-21.9071253,20.5523023,17.99656037,1,35.01707375
3863,-0.721986224,-4.16234445,-6.535557326,0,7.782023194
3864,-15.40424255,2.70138569,-7.378872219,1,17.29265533
3865,-0.413147579,-4.940932116,-7.247323457,0,8.781070458
3866,-13.66307868,21.90125179,-11.89565441,1,28.4227223
3867,2.857631617,-4.442664047,-15.75129342,1,16.61344536
3868,-2.836809294,-2.383918833,-6.423097782,0,7.415304518
3869,-1.832272408,3.194607282,-8.146387133,0,8.940154428
3870,3.755522586,-1.579603418,-8.851408487,0,9.744050957
3871,14.61145058,-12.92137633,4.061387662,1,19.92363732
3872,5.543741963,-1.92835578,-1.050257581,0,5.962773848
3873,-6.457670069,-3.534012441,2.9236696,0,7.92076957
3874,-11.27211913,-9.545178389,-2.568393477,1,14.99225618
3875,3.792001824,5.175141852,4.168510904,0,7.651003475
3876,17.19774181,16.66654373,3.621812087,1,24.22093157
3877,-1.0838525,-7.329595002,3.210072338,0,8.074791858
3878,5.185745998,-13.9475006,13.50866432,1,20.0974811
3879,-0.467755872,10.86559405,8.791469091,1,13.98462936
3880,12.05346701,4.315743317,18.50396429,1,22.50129778
3881,-10.90324827,-20.09659025,18.60240623,1,29.47546912
3882,0.178704392,-17.48894012,-4.043793495,1,17.95124585
3883,-8.921843166,-4.684150547,-14.78590799,1,17.89311675
3884,-9.390521078,0.838486472,3.203444372,0,9.957258736
3885,2.950716011,-2.074061466,-6.546939412,0,7.474682041
3886,-7.531297117,5.043686544,-2.547221689,0,9.415282712
3887,-2.223066964,-2.821391926,3.553025432,0,5.052352803
3888,2.888144316,9.493455602,-6.104876358,1,11.6506048
3889,21.33299581,-19.11792481,-1.584797809,1,28.68977768
3890,4.549320267,-13.77703079,-13.51593178,1,19.8288503
3891,-19.90781817,-10.21941355,-7.840386661,1,23.71137492
3892,-6.571158879,2.729012843,3.876585947,0,8.102811778
3893,-15.16739595,-2.21443843,20.81707095,1,25.85157791
3894,-2.555123138,21.39810136,-11.74644386,1,24.54356004
3895,13.2569936,-18.1125638,-16.50356088,1,27.86001379
3896,1.002589696,-0.422847312,1.449857616,0,1.812752894
3897,1.420592323,-1.333839139,-11.39617176,1,11.5615717
3898,3.819435373,8.082126441,-16.58226536,1,18.838269
3899,0.934006979,-8.827477924,-7.866927192,1,11.86108254
3900,-14.99361013,14.06728593,20.21918466,1,28.8359551
3901,-9.251651729,-3.536431701,5.157308206,0,11.1667917
3902,11.81397205,-5.541008832,5.370911948,1,14.11096771
3903,0.282902375,-7.048035904,4.208786612,0,8.213935025
3904,-8.354513627,3.941306707,-0.065959292,0,9.237756607
3905,4.710182674,-6.963478931,6.151012369,1,10.41685235
3906,3.912555116,1.256627711,-2.837410233,0,4.993805921
3907,7.526964006,2.315578911,-18.30158893,1,19.92398681
3908,0.697388865,-5.636479644,3.277415372,0,6.557263569
3909,1.958987917,4.959330256,-7.800201196,0,9.448583436
3910,-13.03931405,4.642112915,-8.660732393,1,16.32731481
3911,18.48690192,0.330234166,8.645256803,1,20.41115045
3912,-5.486869863,-2.586449122,4.915231482,0,7.807365783
3913,6.409860987,-2.963598737,-3.709461883,0,7.976800286
3914,5.507583121,-1.277324358,-0.635675709,0,5.689385992
3915,-0.497708894,5.757981357,-3.36624933,0,6.688325501
3916,2.682504043,1.911316287,1.924818472,0,3.814955313
3917,-20.51717267,-20.19396407,-13.5752277,1,31.82824793
3918,12.73458897,-5.031688847,17.59331567,1,22.29377503
3919,-2.317348324,2.734725809,-4.62282368,0,5.849728821
3920,21.2013048,-3.651570304,9.489538971,1,23.51341406
3921,-2.31200589,6.074160847,-3.317031781,0,7.296814447
3922,11.89745672,-19.14975281,12.98192998,1,26.01524582
3923,-11.02817386,12.74122345,19.83018242,1,26.02298078
3924,-2.903323875,19.0433146,-0.017303822,1,19.2633699
3925,4.001962928,8.651117793,2.010685265,0,9.741683714
3926,15.73896362,3.108196345,-15.20982121,1,22.10688856
3927,4.367372192,-4.024369968,-16.39597955,1,17.43839554
3928,9.275085599,6.722231968,11.55810184,1,16.27284037
3929,2.640344674,-0.888569577,-7.609760793,0,8.10366801
3930,8.502921188,4.99109149,-1.653410285,0,9.997221042
3931,-3.792411711,0.583207161,4.469152806,0,5.890317817
3932,-3.852328261,-2.377848611,3.800208698,0,5.910683818
3933,-8.36988859,6.663665498,-2.336971946,0,10.95084064
3934,4.550720696,-2.50482558,-6.868393506,0,8.611506221
3935,0.785919436,4.811608544,-2.561684041,0,5.507401498
3936,-2.039509598,-3.11739805,6.519095401,0,7.508420264
3937,3.748698183,-4.419254599,6.025155687,0,8.359727886
3938,9.581963632,20.48883582,-14.95186814,1,27.11392228
3939,-6.304989367,-5.714953638,7.928608013,1,11.63083879
3940,18.72714423,8.612911625,2.201024415,1,20.72999484
3941,-10.1641792,0.274244119,1.370617021,0,10.25984111
3942,13.97909787,-11.72987858,13.42735327,1,22.65610392
3943,-1.67337646,-3.560425933,-2.277947926,0,4.545972762
3944,-4.021105423,2.631083996,21.61772812,1,22.14538464
3945,-5.54575976,5.27825082,5.023069564,0,9.156779504
3946,0.535717763,-1.880989374,3.925296803,0,4.385552364
3947,-5.667647406,4.420968735,5.430237009,0,9.008588438
3948,-7.459260705,3.59914223,-2.586689733,0,8.676713596
3949,-4.394205823,-1.124722176,-5.619655778,0,7.221812505
3950,1.400598599,7.693990695,-2.506579367,0,8.212314495
3951,3.267880897,6.159190893,-1.959510388,0,7.242538158
3952,13.31515577,17.3757568,15.07541098,1,26.57965977
3953,-9.900497572,-1.667024301,-6.380323735,1,11.89568633
